PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	sampleID
132.9648547801791	-29.69864855721001	68.27045713545401	-48.894796187489966	55.47157980546312	2.7422607042235128	-0.6002079224264678	-1.1955364945266709	0.6116396675810974	-4.529866751781594	2.726837243265294	-3.235307345959361	19.902922911835688	-1.2977516660775272	-5.599554277025934	4.0984978981700975	-6.8108070451438705	21.954055371823596	-11.423082276116427	19.89840181074576	HGDP01201
202.6597556497566	21.604948493972348	40.07901630078942	32.29609359776275	-195.748319804589	-0.7637067254910385	-0.39743085729429334	3.847856153267675	-198.94352383226007	-14.893839791907652	-18.067647837032656	-24.35767171263652	193.55259672800963	-70.99850258473056	-88.7485832260315	-13.492140094035621	-97.3781371913963	42.730981618596225	-3.011180705334471	-12.61462348778941	HGDP00479
135.6924441546792	-20.099799889651706	50.78394682328106	-30.847747198671037	43.97262931549256	3.69354077661563	-0.8161133709409832	4.088106726794885	3.2921548066278783	-10.247632708198466	0.8326592528032878	-3.6804744615673988	-14.391166780020695	-8.17407442728907	7.730053111847735	-4.441861459847497	6.651397849102962	-12.786336040692477	6.637398746580577	-14.69374924446058	HGDP01408
209.70544824551587	67.19714326402391	-89.24273847253895	197.49627055820395	88.14794704860577	2.694696807743828	-2.005745103795293	4.129248576476152	25.393287472347644	-17.638998133847736	8.781802272375858	4.313752009652441	51.60874328428341	-22.54454214637692	-8.002695654029269	40.07727632606678	38.441885145273275	-19.702606239050045	-59.28426234427203	49.03406243023825	HGDP00471
123.43833389788881	-17.582224890984016	39.37509979030768	-28.6462403062303	36.338366745310175	1.451927555100075	1.913634683092021	-1.6456275076639524	4.965780281000499	-4.808096120877794	15.071761990647984	-2.80769773267654	-4.793030097483822	12.498686701983553	8.265249171090023	2.037294582261048	14.652488943062822	-10.406906576253819	11.260478089519887	-6.389667727078927	HGDP01411
142.8826533837328	-25.282347311592105	72.49564980806434	-46.27583852132347	56.463278469192	5.374941892566464	0.33787776733840397	4.012777499275845	-8.513443896932426	0.5923164277474604	-9.168830746971953	5.647420734611154	-3.0303368462749996	4.634902946563762	-0.32930900689062936	-23.968310992684366	-9.955930635357774	-8.89901868928611	-7.097650874135217	-20.78213046066097	HGDP00937
-26.405749688275097	46.993462209544596	13.795886443050275	-5.186442794125092	2.8355912781350696	8.253092963628763	27.7943691945002	0.47879727982748355	-0.6338527992369885	-0.7096975907239059	0.008692241318954916	0.5976239220377173	-0.06695157721246625	-0.5673376666319964	-0.03127159097945292	-0.16350656189279317	0.6282421457402856	1.0497292564439746	-0.25569194374365894	-0.04904139619435116	HGDP01189
179.91957191714573	14.670805760876679	31.312304751875757	12.17611294331722	-131.99612704805378	1.3805616719000595	2.1274073732958305	-17.656878755662937	-72.10930346289558	-7.509699837359182	-62.096095493971546	-8.423000238245239	137.06750281453287	-36.121590995424754	-151.09548543744873	45.68255769891225	-11.644340359392494	16.68704406377492	26.19966438077869	108.64217039545039	HGDP01094
186.75456067139726	17.530255484865354	41.31852792521773	26.42538103478525	-163.83544381753887	-1.8618469485969904	-5.723659192825045	-5.743101493271909	-57.846142423698375	27.135207266215726	-46.83899435245973	96.19832768202282	-95.21830202099835	-83.3725204815262	160.08728210076492	-90.32411308089614	1.3735676393997625	139.60186209818042	1.6420032422216757	81.49500416306043	HGDP00469
187.90093437182944	16.75229026638161	40.04851370821958	19.268007264279767	-149.86226994641774	-0.3514451469410303	-4.177521192327499	6.1388727863397206	97.98762034965073	40.586106791624815	-163.65380490501065	155.78388674273148	25.32264276985305	247.03023378038645	-62.396890192937796	-94.85249452337314	86.07215246375738	-4.127964480863458	-31.319812379154783	-24.5916515934043	HGDP00475
-22.650484728576604	-35.60603655385021	-15.183031019935738	7.694242013294987	-6.165763292924744	2.267065810394169	2.9237276408933783	0.3107756224902236	0.5542839005058963	-0.08336022154880336	0.06098696211945343	0.19649825116234895	0.7927250263630937	0.09493311905878035	-0.07114061229356658	0.6108524255274396	0.189288396490004	-0.7183910072305485	-0.08731682283543056	0.5599749498458974	HGDP01368
181.24111780248106	15.162312418706657	38.324699497165525	16.556386903206487	-130.06673581237922	-0.6832958877871637	1.603808672255559	4.427613357609403	-23.20681922192455	-8.17488065397066	30.212132776397308	59.20317272840246	-45.635257802707656	-106.43683567025465	81.76047493978882	-108.86388240478661	-79.25114696291708	-35.850637946686106	-44.6205921881421	-17.494657333323865	HGDP00473
132.12986793980787	-17.485356326363654	49.217816945748204	-31.36301424798174	44.96817898194582	3.6977724742642826	-0.2840399560938896	2.9583617242884803	8.478115579552757	4.456934221983404	3.4598762580175793	-12.036032200515775	-20.490946208560505	9.768867276506267	1.5676471311679179	-20.05241550602458	17.64116451625369	-33.49285923991912	-6.890409012288368	-6.220361754900021	HGDP01405
190.17945642450516	22.22495928438549	38.53261006132547	30.645058626782603	-169.50636220738255	-2.8027572776764154	0.6664781503111241	5.691981499407936	-23.39290252857364	-15.287253086112782	-36.10356209594829	-34.94976870508219	5.916199884467161	174.81556803635664	-34.82334171685502	-22.476630749208308	85.47765369465206	-75.54136205342004	-38.21836191837448	-35.42179860885965	HGDP00470
187.53109237950937	21.171731752089062	28.918561918446745	17.18406346571948	-135.6018892798123	-0.22130661150156122	3.3710309765629143	-9.31588799668624	-140.28813657688008	-65.01130579668478	78.42980463335564	11.305119791976828	-105.57361837507456	-51.820879400122145	51.397766118123904	-190.43476736550215	-61.12344268405752	-171.2146749160227	-45.30355660225125	26.14182630206437	HGDP00458
140.12314112581666	-27.346315981374175	65.91813229796597	-51.27910852474548	63.808679402045065	5.390384637499184	4.525700708626899	-5.353159506635961	2.180057333145378	-7.146557427557802	-7.777752057475089	9.176548174323074	6.225448555316693	2.299705106173902	-6.248244964022772	8.908731891552348	6.905025251563915	17.536436671825548	-4.70212242530326	24.541965002398214	HGDP00904
131.24883694785711	-30.948944615672016	66.97168691984163	-47.76576957986375	57.63640412346764	4.730582804173312	0.41089831750134637	-4.409193520903331	-7.293685638429205	-1.0212087649164885	0.5208231885533524	1.0861463094341115	16.987134422652613	-19.62995670409524	-10.473595724496922	20.905153962111402	-20.061598144004225	20.985413527315398	-2.0466178713404846	30.41444725716221	HGDP01200
188.935999627405	18.993365274667198	40.563619395848555	21.193706793536695	-162.1569224094195	-2.311406450743167	4.396062971545881	-6.919210063587967	-229.27314391666752	-51.712971539262604	50.3465811757524	-18.211737106169632	-21.286187374412656	-36.64731674001334	123.90573198480371	22.034058421442165	53.34319676512815	99.76361101126247	0.06007058832647273	28.277471345787333	HGDP00452
186.40417017561253	15.240307969001853	37.80508880250804	16.76343417112412	-128.5882581505031	1.9516106997205551	0.035681516826337835	-29.463751266747394	-19.30210158357748	9.18091885532014	-41.72016893130482	-5.658669230204923	105.17220941647776	-42.26543126134726	-86.46606003131409	98.1417960872493	58.66720402085005	-198.0531055196695	130.7101911662942	-206.3380420198104	HGDP00459
131.8377415838343	-29.668948526644577	68.82997974686685	-52.57130430724676	61.448196453887874	7.099404668321967	-1.4314655935149097	1.6608456433380607	5.445216866399296	-2.0717009472364203	-0.1464546505755038	11.500963698592408	27.68529507381239	-1.8188018570805176	-6.014771112508425	32.98486000374776	-19.052282050356432	23.307459513346146	-0.6665783564434883	43.40478025023393	HGDP00914
133.3485108925146	-24.276781910155144	64.00427609591902	-46.7511142670592	56.506222833448724	4.336945434638724	2.197881926802685	-2.8827694881580403	-3.151092678738108	-1.7896727794491685	-7.5021324832337575	-4.2573396634358485	0.4678383836106487	-1.3315637254407782	-13.997566273207976	7.847663790193747	3.7665654681703957	22.006050311520116	-1.5708696725759086	9.575371019688637	HGDP00942
140.50725945655304	-16.38976472464165	45.926866617674484	-32.504365388775426	30.065755195969235	3.424271808296335	1.859955345321382	-3.792864245411506	-18.796030220729456	-18.07712475728168	1.5487915881051932	-20.56181513463989	-18.359163995134292	9.733141786352673	11.223763236530893	-12.94899466318946	17.710526920077207	-15.261437265614076	10.681293571834942	-18.9281718693324	HGDP01031
129.90816049331735	-25.94178773471155	60.4597526868093	-45.96975874212988	60.44620546195132	5.508088274519837	1.4209952988357888	3.762204929958994	-2.39619959486075	5.554074570387131	-9.215215639792834	-0.40488241714577095	-5.924082742092505	-3.619337053049461	0.48839473873702133	-5.551014855206924	11.321012766418573	18.197941888764188	-7.385478884843268	2.7623759815821933	HGDP00944
